Dyad,Round,Player,previous_absent_round,DLIndex,Similarity,Consistency,Joint,Size_visited
637-838,2,637-838PL2,,0.59375,0.390625,,22,25
637-838,3,637-838PL1,2,0.59375,0.984375,0.875,25,63
637-838,3,637-838PL2,2,0.59375,0.4722222222222222,0.3888888888888889,25,25
637-838,5,637-838PL1,3,0.609375,0.96875,0.953125,23,62
637-838,5,637-838PL2,3,0.609375,0.359375,0.23076923076923078,23,23
637-838,6,637-838PL1,5,0.484375,0.984375,0.953125,32,63
637-838,6,637-838PL2,5,0.484375,0.5,0.27906976744186046,32,32
637-838,7,637-838PL1,6,0.71875,0.5681818181818182,0.5,14,33
637-838,7,637-838PL2,6,0.71875,0.640625,0.43137254901960786,14,41
637-838,8,637-838PL1,7,0.671875,0.828125,0.43333333333333335,21,53
637-838,8,637-838PL2,7,0.671875,0.6842105263157895,0.43137254901960786,21,32
637-838,11,637-838PL1,8,0.828125,0.8205128205128205,0.4375,11,39
637-838,11,637-838PL2,8,0.828125,0.8888888888888888,0.15254237288135594,11,36
637-838,13,637-838PL1,11,0.859375,0.8157894736842105,0.7272727272727273,8,37
637-838,13,637-838PL2,11,0.859375,0.9411764705882353,0.8421052631578947,8,34
637-838,14,637-838PL1,13,0.96875,0.9411764705882353,0.868421052631579,2,34
637-838,14,637-838PL2,13,0.96875,1.0,0.9411764705882353,2,32
637-838,16,637-838PL1,14,0.96875,0.9696969696969697,0.9142857142857143,2,33
637-838,16,637-838PL2,14,0.96875,0.9696969696969697,0.9696969696969697,2,33
637-838,21,637-838PL1,16,0.984375,1.0,0.9696969696969697,1,32
637-838,21,637-838PL2,16,0.984375,0.9696969696969697,0.9411764705882353,1,33
637-838,23,637-838PL1,21,1.0,1.0,1.0,0,32
637-838,23,637-838PL2,21,1.0,1.0,0.9696969696969697,0,32
637-838,24,637-838PL1,23,1.0,1.0,1.0,0,32
637-838,24,637-838PL2,23,1.0,1.0,1.0,0,32
637-838,26,637-838PL1,24,1.0,1.0,1.0,0,32
637-838,26,637-838PL2,24,1.0,1.0,1.0,0,32
637-838,27,637-838PL1,26,1.0,1.0,1.0,0,32
637-838,27,637-838PL2,26,1.0,1.0,1.0,0,32
637-838,28,637-838PL1,27,0.9375,0.90625,0.90625,1,29
637-838,28,637-838PL2,27,0.9375,0.9696969696969697,0.9696969696969697,1,33
637-838,29,637-838PL1,28,1.0,1.0,0.90625,0,32
637-838,29,637-838PL2,28,1.0,1.0,0.9696969696969697,0,32
637-838,31,637-838PL1,29,1.0,1.0,1.0,0,32
637-838,31,637-838PL2,29,1.0,1.0,1.0,0,32
637-838,33,637-838PL1,31,1.0,1.0,1.0,0,32
637-838,33,637-838PL2,31,1.0,1.0,1.0,0,32
637-838,34,637-838PL1,33,1.0,1.0,1.0,0,32
637-838,34,637-838PL2,33,1.0,1.0,1.0,0,32
637-838,35,637-838PL1,34,1.0,1.0,1.0,0,32
637-838,35,637-838PL2,34,1.0,1.0,1.0,0,32
637-838,36,637-838PL1,35,1.0,1.0,1.0,0,32
637-838,36,637-838PL2,35,1.0,1.0,1.0,0,32
637-838,39,637-838PL1,36,0.953125,0.90625,0.90625,0,29
637-838,39,637-838PL2,36,0.953125,1.0,1.0,0,32
637-838,40,637-838PL1,39,1.0,1.0,0.90625,0,32
637-838,40,637-838PL2,39,1.0,1.0,1.0,0,32
637-838,42,637-838PL1,40,1.0,1.0,1.0,0,32
637-838,42,637-838PL2,40,1.0,1.0,1.0,0,32
637-838,45,637-838PL1,42,1.0,1.0,1.0,0,32
637-838,45,637-838PL2,42,1.0,1.0,1.0,0,32
637-838,46,637-838PL1,45,1.0,1.0,1.0,0,32
637-838,46,637-838PL2,45,1.0,1.0,1.0,0,32
637-838,47,637-838PL1,46,1.0,1.0,1.0,0,32
637-838,47,637-838PL2,46,1.0,1.0,1.0,0,32
637-838,52,637-838PL1,47,1.0,1.0,1.0,0,32
637-838,52,637-838PL2,47,1.0,1.0,1.0,0,32
637-838,53,637-838PL1,52,1.0,1.0,1.0,0,32
637-838,53,637-838PL2,52,1.0,1.0,1.0,0,32
637-838,54,637-838PL1,53,1.0,1.0,1.0,0,32
637-838,54,637-838PL2,53,1.0,1.0,1.0,0,32
637-838,57,637-838PL1,54,1.0,1.0,1.0,0,32
637-838,57,637-838PL2,54,1.0,1.0,1.0,0,32
637-838,60,637-838PL1,57,1.0,1.0,1.0,0,32
637-838,60,637-838PL2,57,1.0,1.0,1.0,0,32
648-175,2,648-175PL1,,0.296875,0.6875,,34,44
648-175,2,648-175PL2,,0.296875,0.671875,,34,43
648-175,3,648-175PL1,2,0.625,0.65625,0.7551020408163265,11,42
648-175,3,648-175PL2,2,0.625,0.3333333333333333,0.26,11,20
648-175,4,648-175PL1,3,0.703125,0.84375,0.6842105263157895,19,54
648-175,4,648-175PL2,3,0.703125,0.7272727272727273,0.3611111111111111,19,29
648-175,5,648-175PL1,4,0.796875,0.782608695652174,0.7543859649122807,13,46
648-175,5,648-175PL2,4,0.796875,0.6857142857142857,0.5384615384615384,13,31
648-175,6,648-175PL1,5,0.796875,0.8780487804878049,0.8913043478260869,13,41
648-175,6,648-175PL2,5,0.796875,0.6410256410256411,0.6341463414634146,13,36
648-175,7,648-175PL1,6,0.90625,0.9,0.975609756097561,6,40
648-175,7,648-175PL2,6,0.90625,0.8125,0.5714285714285714,6,30
648-175,8,648-175PL1,7,0.90625,0.85,0.95,6,38
648-175,8,648-175PL2,7,0.90625,0.6666666666666666,0.631578947368421,6,32
648-175,11,648-175PL1,8,0.96875,0.8571428571428571,0.9047619047619048,2,42
648-175,11,648-175PL2,8,0.96875,0.8571428571428571,0.75,2,24
648-175,12,648-175PL1,11,1.0,0.9,0.9523809523809523,0,40
648-175,12,648-175PL2,11,1.0,0.8571428571428571,1.0,0,24
648-175,15,648-175PL1,12,0.984375,0.9,1.0,1,40
648-175,15,648-175PL2,12,0.984375,0.8275862068965517,0.96,1,25
648-175,16,648-175PL1,15,0.9375,0.9,1.0,4,40
648-175,16,648-175PL2,15,0.9375,1.0,0.8275862068965517,4,28
648-175,18,648-175PL1,16,0.984375,0.9,1.0,1,40
648-175,18,648-175PL2,16,0.984375,0.8928571428571429,0.8928571428571429,1,25
648-175,19,648-175PL1,18,1.0,0.9,1.0,0,40
648-175,19,648-175PL2,18,1.0,0.8571428571428571,0.96,0,24
648-175,22,648-175PL1,19,1.0,0.9,1.0,0,40
648-175,22,648-175PL2,19,1.0,0.8571428571428571,1.0,0,24
648-175,24,648-175PL1,22,0.828125,0.7441860465116279,0.5660377358490566,11,43
648-175,24,648-175PL2,22,0.828125,1.0,0.2727272727272727,11,32
648-175,26,648-175PL1,24,1.0,1.0,0.7441860465116279,0,32
648-175,26,648-175PL2,24,1.0,1.0,1.0,0,32
648-175,27,648-175PL1,26,1.0,1.0,1.0,0,32
648-175,27,648-175PL2,26,1.0,1.0,1.0,0,32
648-175,29,648-175PL1,27,1.0,1.0,1.0,0,32
648-175,29,648-175PL2,27,1.0,1.0,1.0,0,32
648-175,30,648-175PL1,29,1.0,1.0,1.0,0,32
648-175,30,648-175PL2,29,1.0,1.0,1.0,0,32
648-175,31,648-175PL1,30,1.0,1.0,1.0,0,32
648-175,31,648-175PL2,30,1.0,1.0,1.0,0,32
648-175,32,648-175PL1,31,1.0,1.0,1.0,0,32
648-175,32,648-175PL2,31,1.0,1.0,1.0,0,32
648-175,34,648-175PL1,32,1.0,1.0,1.0,0,32
648-175,34,648-175PL2,32,1.0,1.0,1.0,0,32
648-175,36,648-175PL1,34,1.0,1.0,1.0,0,32
648-175,36,648-175PL2,34,1.0,1.0,1.0,0,32
648-175,37,648-175PL1,36,1.0,1.0,1.0,0,32
648-175,37,648-175PL2,36,1.0,1.0,1.0,0,32
648-175,39,648-175PL1,37,1.0,1.0,1.0,0,32
648-175,39,648-175PL2,37,1.0,1.0,1.0,0,32
648-175,45,648-175PL1,39,1.0,1.0,1.0,0,32
648-175,45,648-175PL2,39,1.0,1.0,1.0,0,32
648-175,47,648-175PL1,45,1.0,1.0,1.0,0,32
648-175,47,648-175PL2,45,1.0,1.0,1.0,0,32
648-175,48,648-175PL1,47,1.0,1.0,1.0,0,32
648-175,48,648-175PL2,47,1.0,1.0,1.0,0,32
648-175,52,648-175PL1,48,1.0,1.0,1.0,0,32
648-175,52,648-175PL2,48,1.0,1.0,1.0,0,32
648-175,53,648-175PL1,52,1.0,1.0,1.0,0,32
648-175,53,648-175PL2,52,1.0,1.0,1.0,0,32
648-175,54,648-175PL1,53,1.0,1.0,1.0,0,32
648-175,54,648-175PL2,53,1.0,1.0,1.0,0,32
648-175,57,648-175PL1,54,1.0,1.0,1.0,0,32
648-175,57,648-175PL2,54,1.0,1.0,1.0,0,32
648-175,58,648-175PL1,57,1.0,1.0,1.0,0,32
648-175,58,648-175PL2,57,1.0,1.0,1.0,0,32
648-175,59,648-175PL1,58,1.0,1.0,1.0,0,32
648-175,59,648-175PL2,58,1.0,1.0,1.0,0,32
648-175,60,648-175PL1,59,1.0,1.0,1.0,0,32
648-175,60,648-175PL2,59,1.0,1.0,1.0,0,32
656-979,1,656-979PL1,,0.71875,1.0,,18,64
656-979,1,656-979PL2,,0.71875,0.35135135135135137,,18,18
656-979,2,656-979PL1,1,0.328125,1.0,1.0,43,64
656-979,2,656-979PL2,1,0.328125,0.671875,0.19607843137254902,43,43
656-979,4,656-979PL1,2,0.5625,0.5,0.4375,28,28
656-979,4,656-979PL2,2,0.5625,1.0,0.671875,28,64
656-979,6,656-979PL1,4,0.328125,0.671875,0.4489795918367347,43,43
656-979,6,656-979PL2,4,0.328125,1.0,1.0,43,64
656-979,9,656-979PL1,6,0.296875,0.703125,0.4426229508196721,45,45
656-979,9,656-979PL2,6,0.296875,1.0,1.0,45,64
656-979,10,656-979PL1,9,0.65625,0.7567567567567568,0.5918367346938775,22,33
656-979,10,656-979PL2,9,0.65625,0.828125,0.828125,22,53
656-979,12,656-979PL1,10,0.53125,0.59375,0.6136363636363636,30,38
656-979,12,656-979PL2,10,0.53125,0.875,0.8793103448275862,30,56
656-979,14,656-979PL1,12,0.359375,0.84375,0.5862068965517241,41,54
656-979,14,656-979PL2,12,0.359375,0.796875,0.8135593220338984,41,51
656-979,16,656-979PL1,14,0.84375,0.9142857142857143,0.48333333333333334,10,35
656-979,16,656-979PL2,14,0.84375,0.8205128205128205,0.5254237288135594,10,39
656-979,17,656-979PL1,16,0.46875,0.703125,0.6326530612244898,34,45
656-979,17,656-979PL2,16,0.46875,0.828125,0.6428571428571429,34,53
656-979,18,656-979PL1,17,0.5,0.5476190476190477,0.5,32,33
656-979,18,656-979PL2,17,0.5,0.984375,0.8412698412698413,32,63
656-979,20,656-979PL1,18,0.59375,0.7560975609756098,0.46,26,40
656-979,20,656-979PL2,18,0.59375,0.78125,0.7936507936507936,26,50
656-979,24,656-979PL1,20,0.734375,0.8421052631578947,0.6956521739130435,17,38
656-979,24,656-979PL2,20,0.734375,0.7441860465116279,0.86,17,43
656-979,26,656-979PL1,24,0.53125,0.515625,0.33962264150943394,25,33
656-979,26,656-979PL2,24,0.53125,0.796875,0.46875,25,51
656-979,28,656-979PL1,26,0.84375,0.9142857142857143,0.3333333333333333,10,35
656-979,28,656-979PL2,26,0.84375,0.8205128205128205,0.45161290322580644,10,39
656-979,31,656-979PL1,28,0.875,0.8888888888888888,0.918918918918919,8,36
656-979,31,656-979PL2,28,0.875,0.8888888888888888,0.875,8,36
656-979,32,656-979PL1,31,0.90625,0.9411764705882353,0.8421052631578947,6,34
656-979,32,656-979PL2,31,0.90625,0.8888888888888888,0.9459459459459459,6,36
656-979,33,656-979PL1,32,0.9375,0.8421052631578947,0.8,4,38
656-979,33,656-979PL2,32,0.9375,0.9375,0.8333333333333334,4,30
656-979,36,656-979PL1,33,0.953125,0.9142857142857143,0.9210526315789473,3,35
656-979,36,656-979PL2,33,0.953125,1.0,0.9375,3,32
656-979,38,656-979PL1,36,0.96875,0.9411764705882353,0.9714285714285714,2,34
656-979,38,656-979PL2,36,0.96875,1.0,1.0,2,32
656-979,43,656-979PL1,38,0.953125,0.9142857142857143,0.9714285714285714,3,35
656-979,43,656-979PL2,38,0.953125,1.0,1.0,3,32
656-979,44,656-979PL1,43,0.953125,0.9142857142857143,1.0,3,35
656-979,44,656-979PL2,43,0.953125,1.0,1.0,3,32
656-979,45,656-979PL1,44,0.953125,0.8888888888888888,0.9722222222222222,3,36
656-979,45,656-979PL2,44,0.953125,0.96875,0.96875,3,31
656-979,46,656-979PL1,45,0.953125,0.9411764705882353,0.8421052631578947,2,34
656-979,46,656-979PL2,45,0.953125,0.96875,0.9375,2,31
656-979,49,656-979PL1,46,0.96875,0.8888888888888888,0.8421052631578947,2,36
656-979,49,656-979PL2,46,0.96875,0.9375,0.967741935483871,2,30
656-979,50,656-979PL1,49,0.9375,0.9411764705882353,0.9444444444444444,2,34
656-979,50,656-979PL2,49,0.9375,0.9375,0.875,2,30
656-979,56,656-979PL1,50,0.921875,0.9411764705882353,1.0,2,34
656-979,56,656-979PL2,50,0.921875,0.90625,0.9666666666666667,2,29
687-660,6,687-660PL1,,0.34375,0.38461538461538464,,0,22
687-660,6,687-660PL2,,0.34375,1.0,,0,0
687-660,10,687-660PL1,6,0.6875,0.734375,0.2777777777777778,12,47
687-660,10,687-660PL2,6,0.6875,0.65625,0.0,12,21
687-660,12,687-660PL1,10,0.03125,1.0,0.734375,62,64
687-660,12,687-660PL2,10,0.03125,0.96875,0.3387096774193548,62,62
687-660,18,687-660PL1,12,0.140625,0.859375,0.859375,55,55
687-660,18,687-660PL2,12,0.140625,1.0,0.96875,55,64
687-660,19,687-660PL1,18,0.65625,0.375,0.3620689655172414,11,24
687-660,19,687-660PL2,18,0.65625,0.8,0.625,11,40
687-660,21,687-660PL1,19,0.421875,0.7692307692307693,0.35555555555555557,37,37
687-660,21,687-660PL2,19,0.421875,1.0,0.625,37,64
687-660,23,687-660PL1,21,0.515625,0.65625,0.49056603773584906,28,42
687-660,23,687-660PL2,21,0.515625,0.734375,0.734375,28,47
687-660,24,687-660PL1,23,0.46875,0.375,0.25,3,23
687-660,24,687-660PL2,23,0.46875,0.40625,0.09090909090909091,3,13
687-660,26,687-660PL1,24,0.109375,0.12121212121212122,0.12,0,5
687-660,26,687-660PL2,24,0.109375,0.07142857142857142,0.15384615384615385,0,2
687-660,27,687-660PL1,26,0.421875,0.48717948717948717,0.06060606060606061,10,30
687-660,27,687-660PL2,26,0.421875,0.265625,0.0,10,17
687-660,29,687-660PL1,27,0.40625,0.2894736842105263,0.23684210526315788,4,17
687-660,29,687-660PL2,27,0.40625,0.32432432432432434,0.5454545454545454,4,17
687-660,34,687-660PL1,29,0.375,0.5121951219512195,0.23684210526315788,13,30
687-660,34,687-660PL2,29,0.375,0.3333333333333333,0.05714285714285714,13,20
687-660,35,687-660PL1,34,0.125,0.16216216216216217,0.15625,0,7
687-660,35,687-660PL2,34,0.125,0.03571428571428571,0.05,0,1
687-660,41,687-660PL1,35,0.390625,0.3888888888888889,0.13636363636363635,3,18
687-660,41,687-660PL2,35,0.390625,0.40625,0.0,3,13
687-660,43,687-660PL1,41,0.125,0.2222222222222222,0.04,0,8
687-660,43,687-660PL2,41,0.125,1.0,0.0,0,0
687-660,44,687-660PL1,43,0.265625,0.18181818181818182,0.0,1,7
687-660,44,687-660PL2,43,0.265625,0.375,0.0,1,12
687-660,45,687-660PL1,44,0.515625,0.53125,0.07894736842105263,19,34
687-660,45,687-660PL2,44,0.515625,0.578125,0.16666666666666666,19,37
687-660,47,687-660PL1,45,0.59375,0.609375,0.37735849056603776,3,39
687-660,47,687-660PL2,45,0.59375,0.15625,0.13513513513513514,3,5
687-660,48,687-660PL1,47,0.234375,0.203125,0.18181818181818182,1,13
687-660,48,687-660PL2,47,0.234375,0.125,0.0,1,4
687-660,49,687-660PL1,48,0.59375,0.578125,0.21951219512195122,14,37
687-660,49,687-660PL2,48,0.59375,0.5476190476190477,0.13793103448275862,14,29
687-660,52,687-660PL1,49,0.609375,0.625,0.42592592592592593,5,40
687-660,52,687-660PL2,49,0.609375,0.18421052631578946,0.1875,5,9
687-660,53,687-660PL1,52,0.4375,0.4,0.30612244897959184,6,24
687-660,53,687-660PL2,52,0.4375,0.41935483870967744,0.08695652173913043,6,16
687-660,54,687-660PL1,53,0.171875,0.18421052631578946,0.06451612903225806,1,9
687-660,54,687-660PL2,53,0.171875,0.1111111111111111,0.0,1,4
687-660,56,687-660PL1,54,0.59375,0.640625,0.19047619047619047,11,41
687-660,56,687-660PL2,54,0.59375,0.59375,0.09523809523809523,11,19
687-660,57,687-660PL1,56,0.453125,0.4634146341463415,0.38,2,28
687-660,57,687-660PL2,56,0.453125,0.12121212121212122,0.09090909090909091,2,5
687-660,58,687-660PL1,57,0.453125,0.3488372093023256,0.19047619047619047,5,22
687-660,58,687-660PL2,57,0.453125,0.5,0.047619047619047616,5,17
687-660,59,687-660PL1,58,0.0625,0.08108108108108109,0.13043478260869565,0,4
687-660,59,687-660PL2,58,0.0625,1.0,0.0,0,0
687-660,60,687-660PL1,59,0.25,0.20588235294117646,0.0,1,9
687-660,60,687-660PL2,59,0.25,0.24242424242424243,0.0,1,9
711-459,1,711-459PL1,,0.0,1.0,,64,64
711-459,1,711-459PL2,,0.0,1.0,,64,64
711-459,2,711-459PL1,1,0.4375,0.3125,0.3125,1,20
711-459,2,711-459PL2,1,0.4375,0.3125,0.15625,1,10
711-459,4,711-459PL1,2,0.53125,0.40625,0.2777777777777778,10,26
711-459,4,711-459PL2,2,0.53125,1.0,0.3103448275862069,10,28
711-459,5,711-459PL1,4,0.375,0.4,0.21052631578947367,2,20
711-459,5,711-459PL2,4,0.375,0.25,0.058823529411764705,2,8
711-459,7,711-459PL1,5,0.265625,0.06896551724137931,0.045454545454545456,1,3
711-459,7,711-459PL2,5,0.265625,0.5,0.09090909090909091,1,16
711-459,9,711-459PL1,7,0.234375,0.11764705882352941,0.5,3,6
711-459,9,711-459PL2,7,0.234375,0.5357142857142857,0.4090909090909091,3,15
711-459,10,711-459PL1,9,0.28125,0.13157894736842105,0.625,2,7
711-459,10,711-459PL2,9,0.28125,0.5357142857142857,0.07142857142857142,2,15
711-459,12,711-459PL1,10,0.796875,0.21621621621621623,0.3333333333333333,13,13
711-459,12,711-459PL2,10,0.796875,1.0,0.234375,13,64
711-459,13,711-459PL1,12,0.421875,0.175,0.5,4,11
711-459,13,711-459PL2,12,0.421875,0.75,0.375,4,24
711-459,18,711-459PL1,13,0.515625,0.18181818181818182,0.15789473684210525,2,11
711-459,18,711-459PL2,13,0.515625,0.40625,0.21951219512195122,2,26
711-459,22,711-459PL1,18,0.53125,0.11428571428571428,0.2857142857142857,3,7
711-459,22,711-459PL2,18,0.53125,0.5333333333333333,0.3409090909090909,3,33
711-459,25,711-459PL1,22,0.515625,0.16666666666666666,0.4166666666666667,6,10
711-459,25,711-459PL2,22,0.515625,0.546875,0.36,6,35
711-459,28,711-459PL1,25,0.546875,0.2222222222222222,0.2222222222222222,6,12
711-459,28,711-459PL2,25,0.546875,0.546875,0.32075471698113206,6,35
711-459,32,711-459PL1,28,0.625,0.1875,0.3333333333333333,6,12
711-459,32,711-459PL2,28,0.625,0.625,0.4423076923076923,6,40
711-459,36,711-459PL1,32,0.546875,0.3157894736842105,0.18181818181818182,5,14
711-459,36,711-459PL2,32,0.546875,0.484375,0.3148148148148148,5,31
711-459,37,711-459PL1,36,0.5,0.23684210526315788,0.2608695652173913,7,15
711-459,37,711-459PL2,36,0.5,0.484375,0.37777777777777777,7,31
711-459,41,711-459PL1,37,0.578125,0.23076923076923078,0.17391304347826086,3,12
711-459,41,711-459PL2,37,0.578125,0.484375,0.2916666666666667,3,31
711-459,42,711-459PL1,41,0.421875,0.2222222222222222,0.3333333333333333,8,12
711-459,42,711-459PL2,41,0.421875,0.484375,0.24,8,31
711-459,43,711-459PL1,42,0.484375,0.1794871794871795,0.15789473684210525,5,10
711-459,43,711-459PL2,42,0.484375,0.5227272727272727,0.3191489361702128,5,31
711-459,44,711-459PL1,43,0.453125,0.225,0.21052631578947367,5,13
711-459,44,711-459PL2,43,0.453125,0.40625,0.29545454545454547,5,26
711-459,46,711-459PL1,44,0.390625,0.24324324324324326,0.4375,6,10
711-459,46,711-459PL2,44,0.390625,0.5365853658536586,0.20454545454545456,6,27
711-459,47,711-459PL1,46,0.453125,0.2,0.2222222222222222,4,12
711-459,47,711-459PL2,46,0.453125,0.390625,0.3333333333333333,4,25
711-459,49,711-459PL1,47,0.5625,0.3611111111111111,0.11538461538461539,8,17
711-459,49,711-459PL2,47,0.5625,0.546875,0.3333333333333333,8,35
711-459,51,711-459PL1,49,0.53125,0.5,0.1951219512195122,11,32
711-459,51,711-459PL2,49,0.53125,0.375,0.37209302325581395,11,24
711-459,52,711-459PL1,51,0.46875,0.4186046511627907,0.32558139534883723,13,25
711-459,52,711-459PL2,51,0.46875,0.484375,0.30952380952380953,13,31
711-459,54,711-459PL1,52,0.421875,0.34375,0.42424242424242425,10,22
711-459,54,711-459PL2,52,0.421875,0.4186046511627907,0.3023255813953488,10,25
711-459,56,711-459PL1,54,0.453125,0.38095238095238093,0.2571428571428571,12,22
711-459,56,711-459PL2,54,0.453125,0.5227272727272727,0.3333333333333333,12,31
711-459,58,711-459PL1,56,0.609375,0.35,0.17647058823529413,6,18
711-459,58,711-459PL2,56,0.609375,0.515625,0.3617021276595745,6,33
711-459,59,711-459PL1,58,0.3125,0.4878048780487805,0.22857142857142856,14,25
711-459,59,711-459PL2,58,0.3125,0.40476190476190477,0.24444444444444444,14,23
711-459,60,711-459PL1,59,0.5,0.4090909090909091,0.34210526315789475,13,26
711-459,60,711-459PL2,59,0.5,0.5,0.2222222222222222,13,32
768-541,2,768-541PL1,,0.890625,1.0,,7,64
768-541,2,768-541PL2,,0.890625,0.25,,7,7
768-541,4,768-541PL1,2,0.609375,0.65625,0.65625,7,42
768-541,4,768-541PL2,2,0.609375,0.21875,0.058823529411764705,7,11
768-541,8,768-541PL1,4,0.640625,0.765625,0.5964912280701754,10,49
768-541,8,768-541PL2,4,0.640625,0.1875,0.2777777777777778,10,12
768-541,13,768-541PL1,8,0.40625,0.3333333333333333,0.3,4,16
768-541,13,768-541PL2,8,0.40625,0.28205128205128205,0.1111111111111111,4,18
768-541,15,768-541PL1,13,0.46875,1.0,0.25,34,64
768-541,15,768-541PL2,13,0.46875,0.5714285714285714,0.20930232558139536,34,34
768-541,17,768-541PL1,15,0.515625,0.6875,0.6875,16,44
768-541,17,768-541PL2,15,0.515625,0.328125,0.25,16,21
768-541,20,768-541PL1,17,0.6875,0.71875,0.5789473684210527,16,46
768-541,20,768-541PL2,17,0.6875,0.9375,0.3076923076923077,16,30
768-541,21,768-541PL1,20,0.703125,0.625,0.5636363636363636,10,40
768-541,21,768-541PL2,20,0.703125,0.78125,0.7741935483870968,10,25
768-541,23,768-541PL1,21,0.71875,0.6136363636363636,0.5490196078431373,11,39
768-541,23,768-541PL2,21,0.71875,0.90625,0.8620689655172413,11,29
768-541,28,768-541PL1,23,0.375,1.0,0.0,0,0
768-541,28,768-541PL2,23,0.375,0.75,0.8275862068965517,0,24
768-541,29,768-541PL1,28,0.625,0.5652173913043478,0.0,11,36
768-541,29,768-541PL2,28,0.625,0.8125,0.9230769230769231,11,26
768-541,30,768-541PL1,29,0.625,0.25,0.1282051282051282,5,8
768-541,30,768-541PL2,29,0.625,0.7619047619047619,0.6190476190476191,5,42
768-541,31,768-541PL1,30,0.671875,0.525,0.17857142857142858,5,25
768-541,31,768-541PL2,30,0.671875,0.875,0.6666666666666666,5,28
768-541,32,768-541PL1,31,0.9375,0.9142857142857143,0.5384615384615384,2,35
768-541,32,768-541PL2,31,0.9375,0.90625,0.9655172413793104,2,29
768-541,33,768-541PL1,32,0.9375,0.9411764705882353,0.9166666666666666,4,34
768-541,33,768-541PL2,32,0.9375,0.9411764705882353,0.8529411764705882,4,34
768-541,35,768-541PL1,33,0.953125,0.9411764705882353,0.8888888888888888,3,34
768-541,35,768-541PL2,33,0.953125,0.9696969696969697,0.9705882352941176,3,33
768-541,36,768-541PL1,35,0.96875,0.9696969696969697,0.9705882352941176,1,33
768-541,36,768-541PL2,35,0.96875,0.96875,0.9393939393939394,1,31
768-541,40,768-541PL1,36,0.953125,0.9696969696969697,1.0,3,33
768-541,40,768-541PL2,36,0.953125,0.9411764705882353,0.9117647058823529,3,34
768-541,45,768-541PL1,40,0.96875,1.0,0.9696969696969697,2,32
768-541,45,768-541PL2,40,0.96875,0.9411764705882353,1.0,2,34
768-541,46,768-541PL1,45,0.96875,1.0,1.0,2,32
768-541,46,768-541PL2,45,0.96875,0.9411764705882353,1.0,2,34
768-541,48,768-541PL1,46,1.0,1.0,1.0,0,32
768-541,48,768-541PL2,46,1.0,1.0,0.9411764705882353,0,32
768-541,52,768-541PL1,48,0.78125,1.0,1.0,0,32
768-541,52,768-541PL2,48,0.78125,0.5625,0.5625,0,18
768-541,53,768-541PL1,52,0.984375,1.0,1.0,1,32
768-541,53,768-541PL2,52,0.984375,0.9696969696969697,0.5454545454545454,1,33
768-541,54,768-541PL1,53,1.0,1.0,1.0,0,32
768-541,54,768-541PL2,53,1.0,1.0,0.9696969696969697,0,32
768-541,55,768-541PL1,54,1.0,1.0,1.0,0,32
768-541,55,768-541PL2,54,1.0,1.0,1.0,0,32
768-541,58,768-541PL1,55,1.0,1.0,1.0,0,32
768-541,58,768-541PL2,55,1.0,1.0,1.0,0,32
768-541,60,768-541PL1,58,1.0,1.0,1.0,0,32
768-541,60,768-541PL2,58,1.0,1.0,1.0,0,32
825-534,1,825-534PL1,,0.0,1.0,,64,64
825-534,1,825-534PL2,,0.0,1.0,,64,64
825-534,3,825-534PL1,1,0.703125,0.8888888888888888,0.5625,19,36
825-534,3,825-534PL2,1,0.703125,0.734375,0.734375,19,47
825-534,4,825-534PL1,3,0.328125,0.6875,0.6,42,44
825-534,4,825-534PL2,3,0.328125,0.953125,0.7142857142857143,42,61
825-534,5,825-534PL1,4,0.828125,0.8888888888888888,0.6326530612244898,11,36
825-534,5,825-534PL2,4,0.828125,0.8205128205128205,0.639344262295082,11,39
825-534,10,825-534PL1,5,0.953125,1.0,0.8888888888888888,3,32
825-534,10,825-534PL2,5,0.953125,0.9142857142857143,0.8974358974358975,3,35
825-534,13,825-534PL1,10,0.9375,0.9375,0.9375,2,30
825-534,13,825-534PL2,10,0.9375,0.9411764705882353,0.9714285714285714,2,34
825-534,14,825-534PL1,13,0.953125,0.9411764705882353,0.8823529411764706,2,34
825-534,14,825-534PL2,13,0.953125,0.96875,0.9117647058823529,2,31
825-534,15,825-534PL1,14,0.953125,0.8888888888888888,0.8421052631578947,3,36
825-534,15,825-534PL2,14,0.953125,0.9090909090909091,0.9375,3,31
825-534,18,825-534PL1,15,0.953125,0.90625,0.8055555555555556,3,29
825-534,18,825-534PL2,15,0.953125,0.8421052631578947,0.7692307692307693,3,38
825-534,20,825-534PL1,18,0.921875,0.9142857142857143,0.8285714285714286,5,35
825-534,20,825-534PL2,18,0.921875,0.9411764705882353,0.8947368421052632,5,34
825-534,21,825-534PL1,20,0.9375,0.9142857142857143,0.8421052631578947,4,35
825-534,21,825-534PL2,20,0.9375,0.9696969696969697,0.9705882352941176,4,33
825-534,22,825-534PL1,21,0.921875,0.9142857142857143,0.8421052631578947,3,35
825-534,22,825-534PL2,21,0.921875,0.9375,0.9090909090909091,3,30
825-534,25,825-534PL1,22,0.96875,0.9696969696969697,0.8888888888888888,2,33
825-534,25,825-534PL2,22,0.96875,0.9696969696969697,0.9090909090909091,2,33
825-534,29,825-534PL1,25,0.953125,0.9411764705882353,0.9705882352941176,3,34
